DATE,NEW_DATE,DATE_STRING,AVG_WIND,PRECIP,SNOW_TOTAL,SNOW_DEPTH,MAX_TEMP,MIN_TEMP,FOG,THUNDER,ICE,HAIL,HAZE_SMOKE,BLW_SNOW,HIGH_WIND,DRIZZLE,RAIN,SNOW
2020-11-08,2020-11-08T00:00:00Z,08 November 2020,1.79,0,0,0,75,56,No,No,No,No,No,No,No,No,No,No
2020-11-09,2020-11-09T00:00:00Z,09 November 2020,1.34,0,0,0,75,54,No,No,No,No,Yes,No,No,No,No,No
2020-11-10,2020-11-10T00:00:00Z,10 November 2020,5.14,0,0,0,74,60,No,No,No,No,No,No,No,No,No,No
2020-11-11,2020-11-11T00:00:00Z,11 November 2020,2.91,0.78,0,0,72,64,Yes,No,No,No,No,No,No,No,No,No
2020-11-12,2020-11-12T00:00:00Z,12 November 2020,6.71,0.24,0,0,68,46,Yes,No,No,No,No,No,No,No,No,No
2020-11-13,2020-11-13T00:00:00Z,13 November 2020,4.03,0.19,0,0,50,47,Yes,No,No,No,Yes,No,No,No,No,No
2020-11-14,2020-11-14T00:00:00Z,14 November 2020,4.7,0,0,0,52,42,No,No,No,No,No,No,No,No,No,No
2020-11-15,2020-11-15T00:00:00Z,15 November 2020,7.38,0.07,0,0,64,41,Yes,No,No,No,No,No,No,No,No,No
2020-11-16,2020-11-16T00:00:00Z,16 November 2020,6.71,0,0,0,55,44,No,No,No,No,No,No,No,No,No,No
2020-11-17,2020-11-17T00:00:00Z,17 November 2020,7.16,0,0,0,50,36,No,No,No,No,No,No,No,No,No,No
2020-11-18,2020-11-18T00:00:00Z,18 November 2020,9.17,0,0,0,36,30,No,No,No,No,No,No,No,No,No,No
2020-11-19,2020-11-19T00:00:00Z,19 November 2020,5.14,0,0,0,48,30,No,No,No,No,No,No,No,No,No,No
2020-11-20,2020-11-20T00:00:00Z,20 November 2020,6.04,0,0,0,63,45,No,No,No,No,No,No,No,No,No,No
2020-11-21,2020-11-21T00:00:00Z,21 November 2020,4.25,0,0,0,64,49,No,No,No,No,No,No,No,No,No,No
2020-11-22,2020-11-22T00:00:00Z,22 November 2020,7.61,0,0,0,59,44,Yes,No,No,No,No,No,No,No,No,No
2020-11-23,2020-11-23T00:00:00Z,23 November 2020,7.38,0.54,0,0,60,42,Yes,No,No,No,No,No,No,No,No,No
2020-11-24,2020-11-24T00:00:00Z,24 November 2020,5.82,0,0,0,48,41,No,No,No,No,No,No,No,No,No,No
2020-11-25,2020-11-25T00:00:00Z,25 November 2020,3.8,0,0,0,56,45,No,No,No,No,No,No,No,No,No,No
2020-11-26,2020-11-26T00:00:00Z,26 November 2020,4.7,0.79,0,0,65,55,Yes,No,No,No,No,No,No,No,No,No
2020-11-27,2020-11-27T00:00:00Z,27 November 2020,3.36,0,0,0,63,51,No,No,No,No,No,No,No,No,No,No
2020-11-28,2020-11-28T00:00:00Z,28 November 2020,4.92,0,0,0,56,44,No,No,No,No,No,No,No,No,No,No
2020-11-29,2020-11-29T00:00:00Z,29 November 2020,2.24,0,0,0,54,41,No,No,No,No,No,No,No,No,No,No
2020-11-30,2020-11-30T00:00:00Z,30 November 2020,6.26,0.98,0,0,63,50,Yes,No,No,No,No,No,No,No,No,No
2020-12-01,2020-12-01T00:00:00Z,01 December 2020,5.82,0,0,0,62,37,No,No,No,No,No,No,No,No,No,No
2020-12-02,2020-12-02T00:00:00Z,02 December 2020,10.51,0,0,0,43,36,No,No,No,No,No,No,No,No,No,No
2020-12-03,2020-12-03T00:00:00Z,03 December 2020,6.71,0,0,0,50,35,No,No,No,No,No,No,No,No,No,No
2020-12-04,2020-12-04T00:00:00Z,04 December 2020,4.92,0.11,0,0,52,44,Yes,No,No,No,No,No,No,No,No,No
2020-12-05,2020-12-05T00:00:00Z,05 December 2020,8.72,1.02,0,0,47,39,Yes,No,No,No,No,No,No,No,No,No
2020-12-06,2020-12-06T00:00:00Z,06 December 2020,10.74,0,0,0,40,33,No,No,No,No,No,No,No,No,No,No
2020-12-07,2020-12-07T00:00:00Z,07 December 2020,6.04,0,0,0,40,32,No,No,No,No,No,No,No,No,No,No
2020-12-08,2020-12-08T00:00:00Z,08 December 2020,8.5,0,0,0,36,30,No,No,No,No,No,No,No,No,No,No
2020-12-09,2020-12-09T00:00:00Z,09 December 2020,6.49,0.05,0,0,38,31,Yes,No,No,No,Yes,No,No,No,No,No
2020-12-10,2020-12-10T00:00:00Z,10 December 2020,6.26,0,0,0,49,36,No,No,No,No,No,No,No,No,No,No
2020-12-11,2020-12-11T00:00:00Z,11 December 2020,3.58,0,0,0,57,39,No,No,No,No,No,No,No,No,No,No
2020-12-12,2020-12-12T00:00:00Z,12 December 2020,3.8,0,0,0,58,46,Yes,No,No,No,Yes,No,No,No,No,No
2020-12-13,2020-12-13T00:00:00Z,13 December 2020,6.93,0,0,0,62,47,No,No,No,No,No,No,No,No,No,No
2020-12-14,2020-12-14T00:00:00Z,14 December 2020,4.47,0.26,0,0,47,35,Yes,No,No,No,No,No,No,No,No,No
2020-12-15,2020-12-15T00:00:00Z,15 December 2020,7.61,0,0,0,39,30,No,No,No,No,No,No,No,No,No,No
2020-12-16,2020-12-16T00:00:00Z,16 December 2020,11.18,0.86,6.5,0,31,24,Yes,No,No,No,Yes,No,No,No,No,No
2020-12-17,2020-12-17T00:00:00Z,17 December 2020,9.4,0.66,4,9.1,33,24,Yes,No,No,No,Yes,No,No,No,No,No
2020-12-18,2020-12-18T00:00:00Z,18 December 2020,6.49,0,0,7.9,32,24,No,No,No,No,No,No,No,No,No,No
2020-12-19,2020-12-19T00:00:00Z,19 December 2020,2.91,0,0,7.1,32,20,No,No,No,No,No,No,No,No,No,No
2020-12-20,2020-12-20T00:00:00Z,20 December 2020,2.24,0.01,0,5.9,40,31,Yes,No,No,No,Yes,No,No,No,No,No
2020-12-21,2020-12-21T00:00:00Z,21 December 2020,3.58,0,0,5.1,46,37,Yes,No,No,No,Yes,No,No,No,No,No
2020-12-22,2020-12-22T00:00:00Z,22 December 2020,6.93,0,0,3.1,46,38,Yes,No,No,No,Yes,No,No,No,No,No
2020-12-23,2020-12-23T00:00:00Z,23 December 2020,4.92,0,0,2,45,36,No,No,No,No,No,No,No,No,No,No
2020-12-24,2020-12-24T00:00:00Z,24 December 2020,8.5,0.24,0,1.2,59,43,Yes,No,No,No,Yes,No,No,No,No,No
2020-12-25,2020-12-25T00:00:00Z,25 December 2020,10.51,0.92,0,0,61,29,Yes,No,No,No,No,No,No,No,No,No
2020-12-26,2020-12-26T00:00:00Z,26 December 2020,9.4,0,0,0,32,24,No,No,No,No,No,No,No,No,No,No
2020-12-27,2020-12-27T00:00:00Z,27 December 2020,4.03,0,0,0,37,24,No,No,No,No,No,No,No,No,No,No
2020-12-28,2020-12-28T00:00:00Z,28 December 2020,5.37,0,0,0,50,35,No,No,No,No,No,No,No,No,No,No
2020-12-29,2020-12-29T00:00:00Z,29 December 2020,8.95,0,0,0,43,30,No,No,No,No,No,No,No,No,No,No
2020-12-30,2020-12-30T00:00:00Z,30 December 2020,5.14,0,0,0,43,28,No,No,No,No,No,No,No,No,No,No
2020-12-31,2020-12-31T00:00:00Z,31 December 2020,5.14,0.48,0,0,48,36,Yes,No,No,No,No,No,No,No,No,No
2021-01-01,2021-01-01T00:00:00Z,01 January 2021,5.59,0.62,0,0,40,33,Yes,No,No,No,No,No,No,No,No,No
2021-01-02,2021-01-02T00:00:00Z,02 January 2021,6.71,0.05,0,0,51,36,Yes,No,No,No,No,No,No,No,No,No
2021-01-03,2021-01-03T00:00:00Z,03 January 2021,9.17,0.22,0,0,38,34,Yes,No,No,No,No,No,No,No,No,No
2021-01-04,2021-01-04T00:00:00Z,04 January 2021,4.47,0.02,0,0,43,35,Yes,No,No,No,No,No,No,No,No,No
2021-01-05,2021-01-05T00:00:00Z,05 January 2021,4.92,0,0,0,42,36,No,No,No,No,No,No,No,No,No,No
2021-01-06,2021-01-06T00:00:00Z,06 January 2021,8.28,0,0,0,41,34,No,No,No,No,No,No,No,No,No,No
2021-01-07,2021-01-07T00:00:00Z,07 January 2021,6.93,0,0,0,41,30,No,No,No,No,No,No,No,No,No,No
2021-01-08,2021-01-08T00:00:00Z,08 January 2021,6.04,0,0,0,37,27,No,No,No,No,No,No,No,No,No,No
2021-01-09,2021-01-09T00:00:00Z,09 January 2021,6.93,0,0,0,37,24,No,No,No,No,No,No,No,No,No,No
2021-01-10,2021-01-10T00:00:00Z,10 January 2021,4.25,0,0,0,41,29,No,No,No,No,No,No,No,No,No,No
2021-01-11,2021-01-11T00:00:00Z,11 January 2021,2.46,0,0,0,37,28,No,No,No,No,No,No,No,No,No,No
2021-01-12,2021-01-12T00:00:00Z,12 January 2021,4.47,0,0,0,44,33,No,No,No,No,No,No,No,No,No,No
2021-01-13,2021-01-13T00:00:00Z,13 January 2021,3.13,0,0,0,43,35,No,No,No,No,No,No,No,No,No,No
2021-01-14,2021-01-14T00:00:00Z,14 January 2021,2.01,0,0,0,49,39,No,No,No,No,Yes,No,No,No,No,No
2021-01-15,2021-01-15T00:00:00Z,15 January 2021,8.05,0.38,0,0,46,38,Yes,Yes,No,No,Yes,No,No,No,No,No
2021-01-16,2021-01-16T00:00:00Z,16 January 2021,8.5,0.78,0,0,47,37,Yes,No,No,No,No,No,No,No,No,No
2021-01-17,2021-01-17T00:00:00Z,17 January 2021,8.28,0,0,0,44,35,No,No,No,No,No,No,No,No,No,No
2021-01-18,2021-01-18T00:00:00Z,18 January 2021,7.61,0,0,0,45,37,No,No,No,No,No,No,No,No,No,No
2021-01-19,2021-01-19T00:00:00Z,19 January 2021,5.82,0,0,0,43,35,No,No,No,No,No,No,No,No,No,No
2021-01-20,2021-01-20T00:00:00Z,20 January 2021,7.61,0.02,0,0,40,27,Yes,No,No,No,No,No,No,No,No,No
2021-01-21,2021-01-21T00:00:00Z,21 January 2021,3.8,0,0,0,43,25,No,No,No,No,No,No,No,No,No,No
2021-01-22,2021-01-22T00:00:00Z,22 January 2021,7.61,0,0,0,45,36,No,No,No,No,No,No,No,No,No,No
2021-01-23,2021-01-23T00:00:00Z,23 January 2021,11.41,0,0,0,36,24,No,No,No,No,No,No,No,No,No,No
2021-01-24,2021-01-24T00:00:00Z,24 January 2021,10.07,0,0,0,32,22,No,No,No,No,No,No,No,No,No,No
2021-01-25,2021-01-25T00:00:00Z,25 January 2021,5.14,0,0,0,37,23,No,No,No,No,No,No,No,No,No,No
2021-01-26,2021-01-26T00:00:00Z,26 January 2021,7.16,0.1,0.1,0,34,31,Yes,No,No,No,Yes,No,No,No,No,No
2021-01-27,2021-01-27T00:00:00Z,27 January 2021,5.82,0,0,0,37,31,Yes,No,No,No,No,No,No,No,No,No
2021-01-28,2021-01-28T00:00:00Z,28 January 2021,10.29,0,0,0,34,20,No,No,No,No,No,No,No,No,No,No
2021-01-29,2021-01-29T00:00:00Z,29 January 2021,13.87,0,0,0,25,14,No,No,No,No,No,No,No,No,No,No
2021-01-30,2021-01-30T00:00:00Z,30 January 2021,7.61,0,0,0,32,17,No,No,No,No,No,No,No,No,No,No
2021-01-31,2021-01-31T00:00:00Z,31 January 2021,6.71,0.12,2,0,26,20,Yes,No,No,No,Yes,No,No,No,No,No
2021-02-01,2021-02-01T00:00:00Z,01 February 2021,14.32,1.85,14.8,5.1,34,22,Yes,No,No,No,No,No,No,No,No,No
2021-02-02,2021-02-02T00:00:00Z,02 February 2021,8.5,0.13,0.4,14.2,33,30,Yes,No,No,No,Yes,No,No,No,No,No
2021-02-03,2021-02-03T00:00:00Z,03 February 2021,7.61,0.01,0.2,13,37,29,Yes,No,No,No,Yes,No,No,No,No,No
2021-02-04,2021-02-04T00:00:00Z,04 February 2021,6.93,0,0,11,43,31,No,No,No,No,No,No,No,No,No,No
2021-02-05,2021-02-05T00:00:00Z,05 February 2021,4.92,0.07,0,9.1,47,37,No,No,No,No,No,No,No,No,No,No
2021-02-06,2021-02-06T00:00:00Z,06 February 2021,6.93,0,0,7.1,44,34,No,No,No,No,No,No,No,No,No,No
2021-02-07,2021-02-07T00:00:00Z,07 February 2021,6.26,0.39,4.5,5.9,40,24,Yes,No,No,No,Yes,No,No,No,No,No
2021-02-08,2021-02-08T00:00:00Z,08 February 2021,6.49,0,0,9.8,29,17,No,No,No,No,No,No,No,No,No,No
2021-02-09,2021-02-09T00:00:00Z,09 February 2021,4.92,0,0,9.1,33,27,Yes,No,No,No,Yes,No,No,No,No,No
2021-02-10,2021-02-10T00:00:00Z,10 February 2021,4.03,0.01,0,9.1,35,26,No,No,No,No,No,No,No,No,No,No
2021-02-11,2021-02-11T00:00:00Z,11 February 2021,6.04,0.1,1.3,9.1,33,26,Yes,No,No,No,Yes,No,No,No,No,No
2021-02-12,2021-02-12T00:00:00Z,12 February 2021,5.37,0,0,7.9,30,20,No,No,No,No,No,No,No,No,No,No
2021-02-13,2021-02-13T00:00:00Z,13 February 2021,6.93,0,0,7.9,30,25,No,No,Yes,No,No,No,No,No,No,No
2021-02-14,2021-02-14T00:00:00Z,14 February 2021,4.25,0,0,7.9,38,27,No,No,Yes,No,No,No,No,No,No,No
2021-02-15,2021-02-15T00:00:00Z,15 February 2021,5.82,0.02,0,7.1,36,31,Yes,No,Yes,No,Yes,No,No,No,No,No
2021-02-16,2021-02-16T00:00:00Z,16 February 2021,7.83,0.82,0,5.9,51,34,Yes,No,Yes,No,No,No,No,No,No,No
2021-02-17,2021-02-17T00:00:00Z,17 February 2021,7.16,0,0,3.1,34,22,No,No,No,No,No,No,No,No,No,No
2021-02-18,2021-02-18T00:00:00Z,18 February 2021,7.83,0.45,3.2,2,30,24,Yes,No,No,No,Yes,No,No,No,No,No
2021-02-19,2021-02-19T00:00:00Z,19 February 2021,6.93,0.14,1.2,5.1,33,28,Yes,No,No,No,Yes,No,No,No,No,No
2021-02-20,2021-02-20T00:00:00Z,20 February 2021,8.05,0,0,5.9,35,26,No,No,No,No,No,No,No,No,No,No
2021-02-21,2021-02-21T00:00:00Z,21 February 2021,5.82,0,0,5.1,37,24,No,No,No,No,No,No,No,No,No,No
2021-02-22,2021-02-22T00:00:00Z,22 February 2021,3.36,0.52,0.4,3.1,39,32,Yes,No,No,No,No,No,No,No,No,No
2021-02-23,2021-02-23T00:00:00Z,23 February 2021,6.04,0.01,0,3.1,45,36,No,No,No,No,Yes,No,No,No,No,No
2021-02-24,2021-02-24T00:00:00Z,24 February 2021,6.49,0,0,2,54,39,No,No,No,No,No,No,No,No,No,No
2021-02-25,2021-02-25T00:00:00Z,25 February 2021,8.72,0,0,0,50,40,No,No,No,No,No,No,No,No,No,No
2021-02-26,2021-02-26T00:00:00Z,26 February 2021,4.25,0,0,0,45,33,No,No,No,No,No,No,No,No,No,No
2021-02-27,2021-02-27T00:00:00Z,27 February 2021,4.7,0.39,0,0,50,38,Yes,No,No,No,No,No,No,No,No,No
2021-02-28,2021-02-28T00:00:00Z,28 February 2021,5.14,0.22,0,0,45,41,Yes,No,No,No,No,No,No,No,No,No
2021-03-01,2021-03-01T00:00:00Z,01 March 2021,8.95,0.16,0,0,49,31,Yes,No,No,No,No,No,No,No,No,No
2021-03-02,2021-03-02T00:00:00Z,02 March 2021,10.74,0,0,0,33,21,No,No,No,No,No,No,No,No,No,No
2021-03-03,2021-03-03T00:00:00Z,03 March 2021,6.04,0,0,0,52,32,No,No,No,No,No,No,No,No,No,No
2021-03-04,2021-03-04T00:00:00Z,04 March 2021,10.51,0,0,0,45,27,No,No,No,No,No,No,No,No,No,No
2021-03-05,2021-03-05T00:00:00Z,05 March 2021,11.63,0,0,0,37,23,No,No,No,No,No,No,No,No,No,No
2021-03-06,2021-03-06T00:00:00Z,06 March 2021,8.72,0,0,0,34,29,No,No,No,No,No,No,No,No,No,No
2021-03-07,2021-03-07T00:00:00Z,07 March 2021,7.16,0,0,0,41,29,No,No,No,No,No,No,No,No,No,No
2021-03-08,2021-03-08T00:00:00Z,08 March 2021,4.92,0,0,0,43,26,No,No,No,No,No,No,No,No,No,No
2021-03-09,2021-03-09T00:00:00Z,09 March 2021,7.38,0,0,0,64,42,No,No,No,No,No,No,No,No,No,No
2021-03-10,2021-03-10T00:00:00Z,10 March 2021,6.04,0,0,0,54,41,No,No,No,No,No,No,No,No,No,No
2021-03-11,2021-03-11T00:00:00Z,11 March 2021,2.68,0,0,0,71,44,Yes,No,No,No,Yes,No,No,No,No,No
2021-03-12,2021-03-12T00:00:00Z,12 March 2021,7.38,0,0,0,68,52,No,No,No,No,No,No,No,No,No,No
2021-03-13,2021-03-13T00:00:00Z,13 March 2021,8.05,0,0,0,52,33,No,No,No,No,No,No,No,No,No,No
2021-03-14,2021-03-14T00:00:00Z,14 March 2021,10.96,0,0,0,54,31,No,No,No,No,No,No,No,No,No,No
2021-03-15,2021-03-15T00:00:00Z,15 March 2021,8.5,0,0,0,39,24,No,No,No,No,No,No,No,No,No,No
2021-03-16,2021-03-16T00:00:00Z,16 March 2021,4.7,0,0,0,37,29,No,No,Yes,No,No,No,No,No,No,No
2021-03-17,2021-03-17T00:00:00Z,17 March 2021,2.91,0,0,0,47,34,No,No,No,No,No,No,No,No,No,No
2021-03-18,2021-03-18T00:00:00Z,18 March 2021,6.04,0.6,0,0,47,41,Yes,No,No,No,Yes,No,No,No,No,No
2021-03-19,2021-03-19T00:00:00Z,19 March 2021,11.41,0.07,0,0,43,31,No,No,No,No,No,No,No,No,No,No
2021-03-20,2021-03-20T00:00:00Z,20 March 2021,2.68,0,0,0,59,33,No,No,No,No,No,No,No,No,No,No
2021-03-21,2021-03-21T00:00:00Z,21 March 2021,3.13,0,0,0,63,42,No,No,No,No,No,No,No,No,No,No
2021-03-22,2021-03-22T00:00:00Z,22 March 2021,3.8,0,0,0,62,42,No,No,No,No,Yes,No,No,No,No,No
2021-03-23,2021-03-23T00:00:00Z,23 March 2021,4.7,0,0,0,66,43,Yes,No,No,No,Yes,No,No,No,No,No
2021-03-24,2021-03-24T00:00:00Z,24 March 2021,4.03,1.27,0,0,56,47,Yes,No,No,No,No,No,No,No,No,No
2021-03-25,2021-03-25T00:00:00Z,25 March 2021,3.58,0.01,0,0,68,49,Yes,No,No,No,Yes,No,No,No,No,No
2021-03-26,2021-03-26T00:00:00Z,26 March 2021,8.05,0.19,0,0,82,52,Yes,No,No,No,Yes,No,No,No,No,No
2021-03-27,2021-03-27T00:00:00Z,27 March 2021,5.59,0,0,0,69,50,No,No,No,No,No,No,No,No,No,No
2021-03-28,2021-03-28T00:00:00Z,28 March 2021,6.71,0.76,0,0,60,48,Yes,No,No,No,No,No,No,No,No,No
2021-03-29,2021-03-29T00:00:00Z,29 March 2021,10.07,0,0,0,55,45,No,No,No,No,No,No,No,No,No,No
2021-03-30,2021-03-30T00:00:00Z,30 March 2021,6.04,0,0,0,61,42,No,No,No,No,No,No,No,No,No,No
2021-03-31,2021-03-31T00:00:00Z,31 March 2021,4.92,0.35,0,0,67,50,Yes,No,No,No,No,No,No,No,No,No
2021-04-01,2021-04-01T00:00:00Z,01 April 2021,10.74,0.03,0,0,58,38,Yes,No,No,No,No,No,No,No,No,No
2021-04-02,2021-04-02T00:00:00Z,02 April 2021,9.62,0,0,0,39,28,No,No,No,No,No,No,No,No,No,No
2021-04-03,2021-04-03T00:00:00Z,03 April 2021,6.04,0,0,0,53,32,No,No,No,No,No,No,No,No,No,No
2021-04-04,2021-04-04T00:00:00Z,04 April 2021,4.03,0,0,0,65,45,No,No,No,No,No,No,No,No,No,No
2021-04-05,2021-04-05T00:00:00Z,05 April 2021,8.72,0,0,0,68,48,No,No,No,No,No,No,No,No,No,No
2021-04-06,2021-04-06T00:00:00Z,06 April 2021,5.37,0,0,0,70,47,No,No,No,No,No,No,No,No,No,No
2021-04-07,2021-04-07T00:00:00Z,07 April 2021,2.91,0,0,0,72,51,No,No,No,No,No,No,No,No,No,No
2021-04-08,2021-04-08T00:00:00Z,08 April 2021,4.25,0,0,0,70,49,No,No,No,No,No,No,No,No,No,No
2021-04-09,2021-04-09T00:00:00Z,09 April 2021,3.36,0.01,0,0,59,49,No,No,No,No,No,No,No,No,No,No
2021-04-10,2021-04-10T00:00:00Z,10 April 2021,2.91,0.01,0,0,70,51,Yes,No,No,No,No,No,No,No,No,No
2021-04-11,2021-04-11T00:00:00Z,11 April 2021,7.16,0.42,0,0,57,47,Yes,No,No,No,No,No,No,No,No,No
2021-04-12,2021-04-12T00:00:00Z,12 April 2021,7.61,0.49,0,0,51,45,Yes,No,No,No,No,No,No,No,No,No
2021-04-13,2021-04-13T00:00:00Z,13 April 2021,5.14,0.06,0,0,65,44,Yes,No,No,No,No,No,No,No,No,No
2021-04-14,2021-04-14T00:00:00Z,14 April 2021,2.91,0,0,0,72,48,No,No,No,No,No,No,No,No,No,No
2021-04-15,2021-04-15T00:00:00Z,15 April 2021,4.92,0.83,0,0,58,45,Yes,No,No,No,Yes,No,No,No,No,No
2021-04-16,2021-04-16T00:00:00Z,16 April 2021,6.71,0.04,0,0,53,41,Yes,No,No,No,No,No,No,No,No,No
2021-04-17,2021-04-17T00:00:00Z,17 April 2021,5.14,0,0,0,56,43,No,No,No,No,No,No,No,No,No,No
2021-04-18,2021-04-18T00:00:00Z,18 April 2021,3.58,0,0,0,64,49,No,No,No,No,No,No,No,No,No,No
2021-04-19,2021-04-19T00:00:00Z,19 April 2021,2.91,0,0,0,65,52,No,No,No,No,No,No,No,No,No,No
2021-04-20,2021-04-20T00:00:00Z,20 April 2021,4.25,0,0,0,76,53,No,No,No,No,No,No,No,No,No,No
2021-04-21,2021-04-21T00:00:00Z,21 April 2021,7.38,0.11,0,0,68,39,Yes,Yes,No,No,No,No,No,No,No,No
2021-04-22,2021-04-22T00:00:00Z,22 April 2021,11.86,0,0,0,48,36,No,No,No,No,No,No,No,No,No,No
2021-04-23,2021-04-23T00:00:00Z,23 April 2021,7.38,0,0,0,64,39,No,No,No,No,No,No,No,No,No,No
2021-04-24,2021-04-24T00:00:00Z,24 April 2021,4.03,0,0,0,72,52,No,No,No,No,No,No,No,No,No,No
2021-04-25,2021-04-25T00:00:00Z,25 April 2021,5.37,0.59,0,0,63,49,Yes,No,No,No,No,No,No,No,No,No
2021-04-26,2021-04-26T00:00:00Z,26 April 2021,8.72,0,0,0,60,41,No,No,No,No,No,No,No,No,No,No
2021-04-27,2021-04-27T00:00:00Z,27 April 2021,2.01,0,0,0,64,46,No,No,No,No,No,No,No,No,No,No
2021-04-28,2021-04-28T00:00:00Z,28 April 2021,2.46,0.05,0,0,85,52,No,No,No,No,No,No,No,No,No,No
2021-04-29,2021-04-29T00:00:00Z,29 April 2021,2.46,0.02,0,0,75,59,Yes,No,No,No,Yes,No,No,No,No,No
2021-04-30,2021-04-30T00:00:00Z,30 April 2021,12.3,0.03,0,0,71,46,No,No,No,No,No,No,No,No,No,No
2021-05-01,2021-05-01T00:00:00Z,01 May 2021,8.5,0,0,0,65,42,No,No,No,No,No,No,No,No,No,No
2021-05-02,2021-05-02T00:00:00Z,02 May 2021,7.16,0,0,0,82,56,No,No,No,No,No,No,No,No,No,No
2021-05-03,2021-05-03T00:00:00Z,03 May 2021,5.82,0.58,0,0,66,52,Yes,No,No,No,No,No,No,No,No,No
2021-05-04,2021-05-04T00:00:00Z,04 May 2021,4.92,0.23,0,0,73,52,Yes,No,No,No,No,No,No,No,No,No
2021-05-05,2021-05-05T00:00:00Z,05 May 2021,4.03,0.31,0,0,62,52,Yes,No,No,No,No,No,No,No,No,No
2021-05-06,2021-05-06T00:00:00Z,06 May 2021,5.82,0,0,0,66,50,No,No,No,No,Yes,No,No,No,No,No
2021-05-07,2021-05-07T00:00:00Z,07 May 2021,4.7,0,0,0,66,49,No,No,No,No,No,No,No,No,No,No
2021-05-08,2021-05-08T00:00:00Z,08 May 2021,3.58,0.05,0,0,55,48,Yes,No,No,No,No,No,No,No,No,No
2021-05-09,2021-05-09T00:00:00Z,09 May 2021,4.47,0.47,0,0,65,46,Yes,No,No,No,No,No,No,No,No,No
2021-05-10,2021-05-10T00:00:00Z,10 May 2021,4.7,0.03,0,0,60,47,Yes,No,No,No,No,No,No,No,No,No
2021-05-11,2021-05-11T00:00:00Z,11 May 2021,6.71,0,0,0,67,49,No,No,No,No,No,No,No,No,No,No
2021-05-12,2021-05-12T00:00:00Z,12 May 2021,6.26,0,0,0,68,46,No,No,No,No,No,No,No,No,No,No
2021-05-13,2021-05-13T00:00:00Z,13 May 2021,3.8,0,0,0,72,50,No,No,No,No,No,No,No,No,No,No
2021-05-14,2021-05-14T00:00:00Z,14 May 2021,4.47,0,0,0,76,52,No,No,No,No,No,No,No,No,No,No
2021-05-15,2021-05-15T00:00:00Z,15 May 2021,3.13,0,0,0,79,55,No,No,No,No,No,No,No,No,No,No
2021-05-16,2021-05-16T00:00:00Z,16 May 2021,2.01,0.01,0,0,75,59,No,No,No,No,No,No,No,No,No,No
2021-05-17,2021-05-17T00:00:00Z,17 May 2021,3.58,0,0,0,78,56,No,No,No,No,No,No,No,No,No,No
2021-05-18,2021-05-18T00:00:00Z,18 May 2021,4.92,0,0,0,82,60,No,No,No,No,No,No,No,No,No,No
2021-05-19,2021-05-19T00:00:00Z,19 May 2021,4.92,0,0,0,86,65,No,No,No,No,No,No,No,No,No,No
2021-05-20,2021-05-20T00:00:00Z,20 May 2021,2.46,0,0,0,76,59,No,No,No,No,No,No,No,No,No,No
2021-05-21,2021-05-21T00:00:00Z,21 May 2021,1.57,0,0,0,79,58,No,No,No,No,No,No,No,No,No,No
2021-05-22,2021-05-22T00:00:00Z,22 May 2021,3.36,0,0,0,89,65,No,No,No,No,No,No,No,No,No,No
2021-05-23,2021-05-23T00:00:00Z,23 May 2021,7.16,0,0,0,88,68,No,No,No,No,No,No,No,No,No,No
2021-05-24,2021-05-24T00:00:00Z,24 May 2021,5.82,0,0,0,68,59,No,No,No,No,No,No,No,No,No,No
2021-05-25,2021-05-25T00:00:00Z,25 May 2021,4.47,0,0,0,73,58,No,No,No,No,Yes,No,No,No,No,No
2021-05-26,2021-05-26T00:00:00Z,26 May 2021,4.25,0.07,0,0,86,65,Yes,Yes,No,No,Yes,No,No,No,No,No
2021-05-27,2021-05-27T00:00:00Z,27 May 2021,4.92,0.02,0,0,81,65,Yes,No,No,No,No,No,No,No,No,No
2021-05-28,2021-05-28T00:00:00Z,28 May 2021,9.62,1.22,0,0,69,49,Yes,No,No,No,No,No,No,No,No,No
2021-05-29,2021-05-29T00:00:00Z,29 May 2021,11.86,0.46,0,0,51,47,Yes,No,No,No,No,No,No,No,No,No
2021-05-30,2021-05-30T00:00:00Z,30 May 2021,7.61,0.89,0,0,51,47,Yes,No,No,No,Yes,No,No,No,No,No
2021-05-31,2021-05-31T00:00:00Z,31 May 2021,3.8,0.02,0,0,70,49,Yes,No,No,No,No,No,No,No,No,No
2021-06-01,2021-06-01T00:00:00Z,01 June 2021,1.79,0,0,0,76,57,No,No,No,No,No,No,No,No,No,No
2021-06-02,2021-06-02T00:00:00Z,02 June 2021,2.46,0,0,0,75,62,No,No,No,No,No,No,No,No,No,No
2021-06-03,2021-06-03T00:00:00Z,03 June 2021,1.34,0.38,0,0,74,60,Yes,No,No,No,Yes,No,No,No,No,No
2021-06-04,2021-06-04T00:00:00Z,04 June 2021,3.36,0.39,0,0,78,63,Yes,Yes,No,No,No,No,No,No,No,No
2021-06-05,2021-06-05T00:00:00Z,05 June 2021,4.92,0,0,0,89,66,No,No,No,No,No,No,No,No,No,No
2021-06-06,2021-06-06T00:00:00Z,06 June 2021,2.91,0,0,0,92,76,No,No,No,No,No,No,No,No,No,No
2021-06-07,2021-06-07T00:00:00Z,07 June 2021,2.91,0.07,0,0,91,76,Yes,Yes,No,No,Yes,No,No,No,No,No
